vendor,model,category,end_of_sale,end_of_support,end_of_life,recommended_replacement,advisory_url
Arista,TEMPLATE-ARISTA-Switch-3006,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3007,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3008,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3009,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3010,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3011,Server,,,,,
HPE,TEMPLATE-HPE-Server-3012,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3013,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3014,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3015,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3016,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3017,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3018,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3019,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3020,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3021,Server,,,,,
HPE,TEMPLATE-HPE-Server-3022,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3023,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3024,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3025,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3026,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3027,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3028,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3029,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3030,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3031,Server,,,,,
HPE,TEMPLATE-HPE-Server-3032,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3033,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3034,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3035,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3036,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3037,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3038,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3039,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3040,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3041,Server,,,,,
HPE,TEMPLATE-HPE-Server-3042,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3043,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3044,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3045,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3046,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3047,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3048,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3049,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3050,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3051,Server,,,,,
HPE,TEMPLATE-HPE-Server-3052,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3053,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3054,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3055,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3056,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3057,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3058,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3059,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3060,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3061,Server,,,,,
HPE,TEMPLATE-HPE-Server-3062,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3063,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3064,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3065,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3066,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3067,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3068,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3069,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3070,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3071,Server,,,,,
HPE,TEMPLATE-HPE-Server-3072,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3073,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3074,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3075,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3076,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3077,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3078,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3079,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3080,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3081,Server,,,,,
HPE,TEMPLATE-HPE-Server-3082,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3083,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3084,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3085,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3086,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3087,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3088,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3089,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3090,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3091,Server,,,,,
HPE,TEMPLATE-HPE-Server-3092,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3093,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3094,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3095,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3096,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3097,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3098,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3099,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3100,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3101,Server,,,,,
HPE,TEMPLATE-HPE-Server-3102,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3103,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3104,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3105,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3106,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3107,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3108,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3109,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3110,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3111,Server,,,,,
HPE,TEMPLATE-HPE-Server-3112,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3113,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3114,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3115,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3116,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3117,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3118,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3119,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3120,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3121,Server,,,,,
HPE,TEMPLATE-HPE-Server-3122,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3123,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3124,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3125,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3126,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3127,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3128,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3129,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3130,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3131,Server,,,,,
HPE,TEMPLATE-HPE-Server-3132,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3133,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3134,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3135,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3136,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3137,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3138,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3139,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3140,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3141,Server,,,,,
HPE,TEMPLATE-HPE-Server-3142,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3143,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3144,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3145,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3146,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3147,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3148,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3149,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3150,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3151,Server,,,,,
HPE,TEMPLATE-HPE-Server-3152,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3153,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3154,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3155,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3156,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3157,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3158,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3159,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3160,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3161,Server,,,,,
HPE,TEMPLATE-HPE-Server-3162,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3163,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3164,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3165,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3166,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3167,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3168,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3169,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3170,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3171,Server,,,,,
HPE,TEMPLATE-HPE-Server-3172,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3173,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3174,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3175,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3176,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3177,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3178,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3179,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3180,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3181,Server,,,,,
HPE,TEMPLATE-HPE-Server-3182,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3183,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3184,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3185,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3186,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3187,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3188,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3189,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3190,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3191,Server,,,,,
HPE,TEMPLATE-HPE-Server-3192,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3193,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3194,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3195,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3196,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3197,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3198,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3199,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3200,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3201,Server,,,,,
HPE,TEMPLATE-HPE-Server-3202,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3203,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3204,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3205,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3206,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3207,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3208,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3209,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3210,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3211,Server,,,,,
HPE,TEMPLATE-HPE-Server-3212,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3213,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3214,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3215,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3216,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3217,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3218,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3219,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3220,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3221,Server,,,,,
HPE,TEMPLATE-HPE-Server-3222,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3223,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3224,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3225,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3226,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3227,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3228,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3229,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3230,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3231,Server,,,,,
HPE,TEMPLATE-HPE-Server-3232,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3233,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3234,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3235,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3236,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3237,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3238,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3239,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3240,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3241,Server,,,,,
HPE,TEMPLATE-HPE-Server-3242,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3243,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3244,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3245,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3246,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3247,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3248,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3249,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3250,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3251,Server,,,,,
HPE,TEMPLATE-HPE-Server-3252,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3253,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3254,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3255,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3256,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3257,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3258,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3259,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3260,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3261,Server,,,,,
HPE,TEMPLATE-HPE-Server-3262,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3263,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3264,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3265,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3266,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3267,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3268,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3269,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3270,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3271,Server,,,,,
HPE,TEMPLATE-HPE-Server-3272,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3273,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3274,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3275,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3276,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3277,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3278,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3279,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3280,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3281,Server,,,,,
HPE,TEMPLATE-HPE-Server-3282,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3283,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3284,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3285,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3286,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3287,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3288,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3289,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3290,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3291,Server,,,,,
HPE,TEMPLATE-HPE-Server-3292,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3293,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3294,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3295,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3296,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3297,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3298,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3299,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3300,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3301,Server,,,,,
HPE,TEMPLATE-HPE-Server-3302,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3303,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3304,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3305,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3306,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3307,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3308,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3309,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3310,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3311,Server,,,,,
HPE,TEMPLATE-HPE-Server-3312,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3313,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3314,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3315,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3316,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3317,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3318,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3319,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3320,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3321,Server,,,,,
HPE,TEMPLATE-HPE-Server-3322,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3323,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3324,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3325,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3326,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3327,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3328,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3329,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3330,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3331,Server,,,,,
HPE,TEMPLATE-HPE-Server-3332,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3333,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3334,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3335,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3336,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3337,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3338,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3339,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3340,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3341,Server,,,,,
HPE,TEMPLATE-HPE-Server-3342,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3343,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3344,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3345,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3346,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3347,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3348,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3349,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3350,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3351,Server,,,,,
HPE,TEMPLATE-HPE-Server-3352,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3353,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3354,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3355,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3356,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3357,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3358,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3359,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3360,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3361,Server,,,,,
HPE,TEMPLATE-HPE-Server-3362,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3363,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3364,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3365,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3366,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3367,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3368,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3369,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3370,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3371,Server,,,,,
HPE,TEMPLATE-HPE-Server-3372,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3373,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3374,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3375,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3376,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3377,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3378,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3379,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3380,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3381,Server,,,,,
HPE,TEMPLATE-HPE-Server-3382,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3383,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3384,Firewall,,,,,
Palo Alto Networks,TEMPLATE-PALO ALTO NETWORKS-Firewall-3385,Firewall,,,,,
Arista,TEMPLATE-ARISTA-Switch-3386,Switch,,,,,
Lenovo,TEMPLATE-LENOVO-Server-3387,Server,,,,,
Supermicro,TEMPLATE-SUPERMICRO-Server-3388,Server,,,,,
NetApp,TEMPLATE-NETAPP-Storage-3389,Storage,,,,,
Cisco,TEMPLATE-CISCO-Switch-3390,Switch,,,,,
Dell,TEMPLATE-DELL-Server-3391,Server,,,,,
HPE,TEMPLATE-HPE-Server-3392,Server,,,,,
Juniper,TEMPLATE-JUNIPER-Switch-3393,Switch,,,,,
Fortinet,TEMPLATE-FORTINET-Firewall-3394,Firewall,,,,,
